C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1000.0,1.0,0.9732855796693801,0.9693850687959914,0.9771860905427691,27.327193403244017,5.1131439208984375
1000.0,100.0,0.9834701843910697,0.9801479735855425,0.9867923951965972,20.79644465446472,3.274746370315552
1000.0,500.0,0.9873419758891673,0.985290155781237,0.9893937959970976,25.61377420425415,4.982974290847778
1000.0,1000.0,0.9882584721054852,0.9873231481137228,0.9891937960972479,33.49806442260742,6.78459849357605
1000.0,1500.0,0.98850495786942,0.9891171204923681,0.9878927952464721,42.67191486358642,7.930522346496582
1000.0,5000.0,0.9741637590034028,0.9905523841936527,0.9577751338131529,292.4378691196442,20.12563290596008
