C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1000.0,1.0,0.9728843333433573,0.9699832264190335,0.9757854402676814,17.80100049972534,2.402455711364746
1000.0,100.0,0.9846965141321841,0.9823005831429086,0.9870924451214597,13.363143301010131,1.7151598930358887
1000.0,500.0,0.9877397867007376,0.9864863280300409,0.9889932453714344,16.108031129837038,2.6265193462371825
1000.0,1000.0,0.9878766748893965,0.988160754682446,0.987592595096347,22.526492881774903,3.730829048156738
1000.0,1500.0,0.9871141948282354,0.9892370952104491,0.9849912944460218,29.6120304107666,4.786179113388061
1000.0,5000.0,0.9617566723598365,0.9905526701882129,0.9329606745314599,245.1030544757843,15.449309539794921
