C,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1.0,0.8068957808970115,0.6778304881641152,0.935961073629908,0.42983450889587405,0.027480697631835936
1.4384498882876628,0.8391786785728652,0.760106690270751,0.9182506668749791,0.39819087982177737,0.02778773307800293
2.0691380811147897,0.8622166326278332,0.8124864510077019,0.9119468142479648,0.5336814880371094,0.025658845901489258
2.976351441631318,0.8787300827301104,0.8456132009369182,0.9118469645233027,0.47587928771972654,0.027885961532592773
4.281332398719393,0.891981001351224,0.8688129366779445,0.9151490660245039,0.3972774028778076,0.025411558151245118
6.158482110660264,0.9029825885262536,0.8859134094269526,0.9200517676255545,0.6449013710021972,0.02640056610107422
8.858667904100825,0.9123832486146503,0.8981110774273073,0.9266554198019931,0.47512011528015136,0.027811717987060548
12.742749857031335,0.9211048012459908,0.9099506802380619,0.9322589222539197,0.6293161869049072,0.025359916687011718
18.329807108324356,0.930567024191614,0.9216705228266558,0.9394635255565721,0.7352067470550537,0.03073725700378418
26.366508987303583,0.9387033521895409,0.9306390262457208,0.946767678133361,0.8478503704071045,0.02947864532470703
37.926901907322495,0.9463215741300213,0.9387710670743041,0.9538720811857381,0.7762357711791992,0.025594425201416016
54.55594781168517,0.9509343398767204,0.9437938465410388,0.9580748332124018,0.9020643711090088,0.026056623458862303
78.47599703514611,0.9549063280111018,0.9489361717340137,0.9608764842881902,1.0706520080566406,0.02608456611633301
112.88378916846884,0.9581703392232624,0.9527624929573839,0.9635781854891411,1.223863410949707,0.025658941268920897
162.3776739188721,0.961396669829948,0.9555129026445917,0.9672804370153045,1.140486717224121,0.026588010787963866
233.57214690901213,0.9641810514406716,0.958980515190601,0.9693815876907422,1.7058585643768311,0.026549005508422853
335.9818286283781,0.9653585239689801,0.9605351101222054,0.9701819378157547,2.0560235023498534,0.026022815704345705
483.2930238571752,0.9667752595985842,0.9625680309560511,0.9709824882411177,2.092353630065918,0.02516021728515625
695.1927961775606,0.9685423991374202,0.9646013092830973,0.9724834889917432,2.534686279296875,0.026343631744384765
1000.0,0.9691331337974729,0.9644819780527774,0.9737842895421684,3.243341064453125,0.022402524948120117
