C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1000.0,1.0,0.9732040362924952,0.9702225323674345,0.9761855402175563,20.042911434173583,3.2010304927825928
1000.0,100.0,0.9853454176358334,0.98289824027547,0.9877925949961968,16.44521141052246,2.04331111907959
1000.0,500.0,0.9867416184360221,0.9852904417757975,0.9881927950962469,21.014847373962404,3.454451894760132
1000.0,1000.0,0.9881475599890399,0.9878019745064449,0.9884931454716346,28.017882204055788,5.019771099090576
1000.0,1500.0,0.9880939279434635,0.98959566089053,0.986592194996397,36.566959857940674,6.6723840713500975
1000.0,5000.0,0.9651570409897285,0.9911502558221341,0.939163826157323,253.1161437034607,15.253530931472778
