C,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
0.01,0.5,0.0,1.0,0.7823004722595215,0.07682192325592041
0.31622776601683794,0.8312741770869745,0.7398947620186558,0.9226535921552932,0.9497395753860474,0.07029402256011963
10.0,0.9521959169282962,0.9482181296340588,0.9561737042225336,8.652455568313599,0.06963646411895752
