C,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1.0,0.841977275431818,0.7815132401181729,0.902441310745463,0.2258448600769043,0.02432279586791992
1.4384498882876628,0.8647519002521997,0.8257618895088615,0.903741910995538,0.20728988647460939,0.02369089126586914
2.0691380811147897,0.8807044499441403,0.853864787491742,0.9075441123965386,0.243243408203125,0.023851490020751952
2.976351441631318,0.895189908653591,0.8750311019084418,0.9153487153987404,0.24873948097229004,0.023056888580322267
4.281332398719393,0.907054547959025,0.8910558776172077,0.9230532183008421,0.29161748886108396,0.023833608627319335
6.158482110660264,0.9175341810113598,0.9042103404193252,0.9308580216033944,0.30717196464538576,0.023820972442626952
8.858667904100825,0.9279636925150045,0.9173646602241627,0.9385627248058463,0.30370378494262695,0.02388162612915039
12.742749857031335,0.9352511421469762,0.9257355065106662,0.944766777783286,0.3530667781829834,0.023861169815063477
18.329807108324356,0.9417185313265897,0.9338673328433293,0.9495697298098499,0.424635648727417,0.02405414581298828
26.366508987303583,0.947447839650553,0.9409232476398298,0.9539724316612761,0.4414212226867676,0.024195766448974608
37.926901907322495,0.951251539321831,0.9452283952559222,0.9572746833877399,0.5041255950927734,0.023977947235107423
54.55594781168517,0.954416829115521,0.9484572738426517,0.9603763843883903,0.690731430053711,0.02257685661315918
78.47599703514611,0.9573515503347713,0.9519253153805014,0.9627777852890409,0.6646233558654785,0.023149538040161132
112.88378916846884,0.960037167679919,0.9547951992953093,0.9652791360645289,0.8135141849517822,0.023407983779907226
162.3776739188721,0.9618149439722938,0.9563496512296336,0.967280236714954,1.0096757411956787,0.023824310302734374
233.57214690901213,0.963110855214006,0.9587414237381205,0.9674802866898915,1.0576347827911377,0.021500873565673827
335.9818286283781,0.9645580987313362,0.9605351101222055,0.968581087340467,1.385472345352173,0.025940084457397462
483.2930238571752,0.9657565136573483,0.9617311393737291,0.9697818879409675,1.4967625141143799,0.023273181915283204
695.1927961775606,0.9672928485720741,0.9640035091532558,0.9705821879908925,1.6514079093933105,0.023383569717407227
1000.0,0.9677518718454555,0.9647213554998185,0.9707823881910924,1.7637049674987793,0.019649648666381837
