C,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1.0,0.873581288629879,0.848123518190684,0.8990390590690742,0.17042927742004393,0.020089387893676758
1.4384498882876628,0.8830101925052409,0.8612781239900817,0.9047422610204002,0.20081968307495118,0.025427484512329103
2.0691380811147897,0.893304496320898,0.8770638797450072,0.9095451128967887,0.18840937614440917,0.021546602249145508
2.976351441631318,0.902106395877888,0.8886641766073609,0.9155486151484151,0.18664207458496093,0.022362947463989258
4.281332398719393,0.911337825041375,0.9006226816565949,0.9220529684261549,0.22934751510620116,0.02473926544189453
6.158482110660264,0.9199635519149053,0.9100695824765413,0.9298575213532692,0.2549558162689209,0.016756296157836914
8.858667904100825,0.9275400392852411,0.9189187546652862,0.9361613239051959,0.3031337261199951,0.02565312385559082
12.742749857031335,0.9343189483497885,0.9265724695916283,0.9420654271079483,0.3188319206237793,0.02220783233642578
18.329807108324356,0.9406889412336792,0.933509053157809,0.9478688293095496,0.3399199962615967,0.02186126708984375
26.366508987303583,0.9445610724154161,0.938651664345344,0.950470480485488,0.37504138946533205,0.01997241973876953
37.926901907322495,0.9479752015122005,0.9424782715632748,0.9534721314611259,0.4031976222991943,0.02177882194519043
54.55594781168517,0.9504583510725938,0.9465439702336862,0.9543727319115014,0.516947078704834,0.022124481201171876
78.47599703514611,0.9521461004733538,0.9482184683847313,0.9560737325619766,0.6990684509277344,0.020368528366088868
112.88378916846884,0.9531038128295769,0.9495335428720146,0.9566740827871392,0.7297385692596435,0.023598337173461915
162.3776739188721,0.9538530452550141,0.9501315574977763,0.9575745330122517,0.8277837753295898,0.022335052490234375
233.57214690901213,0.9548315998587655,0.951088066304979,0.9585751334125521,0.8386282920837402,0.020143985748291016
335.9818286283781,0.9558199701977795,0.952164406832982,0.959475533562577,0.9866116046905518,0.022307348251342774
483.2930238571752,0.9558907302098542,0.951805626656981,0.9599758337627271,0.9701796531677246,0.02197122573852539
695.1927961775606,0.9557319571616855,0.9510877803104185,0.9603761340129523,1.1271844863891602,0.020595598220825195
1000.0,0.955930950198874,0.9516858664348204,0.9601760339629275,1.2628612041473388,0.020093202590942383
