C,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1.0,0.7946839407611194,0.6600108105943825,0.9293570709278564,0.49089436531066893,0.026906490325927734
1.4384498882876628,0.8269952823940908,0.7432444509905423,0.9107461137976396,0.4581302165985107,0.026517581939697266
2.0691380811147897,0.8544878490965206,0.8048332365718404,0.904142461621201,0.40560007095336914,0.02770223617553711
2.976351441631318,0.8716669945992972,0.8399919778525812,0.9033420113460133,0.35051774978637695,0.024877119064331054
4.281332398719393,0.8853757721778855,0.8645079320591321,0.9062436122966389,0.4172530651092529,0.025786113739013673
6.158482110660264,0.8963484983318176,0.8812504826158207,0.9114465140478145,0.472528076171875,0.026315879821777344
8.858667904100825,0.9063250092896908,0.8956004026803411,0.9170496158990407,0.5073423385620117,0.024955224990844727
12.742749857031335,0.9155954297254357,0.9080375911250169,0.9231532683258546,0.535767650604248,0.026271533966064454
18.329807108324356,0.9260481334017772,0.9196372444996097,0.9324590223039448,0.6482890129089356,0.026054763793945314
26.366508987303583,0.9349437241865219,0.9293235227665969,0.9405639256064469,0.704216718673706,0.02537393569946289
37.926901907322495,0.9426814417781548,0.937694655047661,0.9476682285086488,0.810404634475708,0.024989604949951172
54.55594781168517,0.9492332140385262,0.9437938465410388,0.9546725815360133,0.943295955657959,0.02505640983581543
78.47599703514611,0.9542365428966129,0.9486971517801731,0.9597759340130525,0.9757794857025146,0.02524280548095703
112.88378916846884,0.957451779106384,0.951925672873702,0.9629778853390659,1.346986722946167,0.02525296211242676
162.3776739188721,0.9601875466517569,0.9547955567885099,0.9655795365150043,1.3809203624725341,0.025990676879882813
233.57214690901213,0.9627341261834281,0.9571871148010764,0.9682811375657799,1.636861515045166,0.02575197219848633
335.9818286283781,0.9648400424785741,0.9596981470412432,0.9699819379159049,2.00937967300415,0.025663137435913086
483.2930238571752,0.9667667510463109,0.9618506136013293,0.9716828884912927,2.4283429622650146,0.026372337341308595
695.1927961775606,0.9684033005370797,0.964122911882216,0.9726836891919433,2.413542461395264,0.026640701293945312
1000.0,0.969611377489298,0.9654384153613398,0.9737843396172561,2.698134660720825,0.02602252960205078
