C,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1.0,0.7888914091291032,0.6197083856465049,0.9580744326117012,0.5107178688049316,0.02839503288269043
1.4384498882876628,0.8291685853370476,0.7275790989455381,0.930758071728557,0.4104487895965576,0.02749638557434082
2.0691380811147897,0.8583961897662764,0.8018436639335119,0.9149487155990407,0.5383540630340576,0.02585000991821289
2.976351441631318,0.8767029737419456,0.8434602338863515,0.9099457135975394,0.41846508979797364,0.02602729797363281
4.281332398719393,0.8907838807811477,0.8719221980397933,0.909645563522502,0.6190519332885742,0.026532411575317383
6.158482110660264,0.9019164620887388,0.8887840083281615,0.915048915849316,0.639832878112793,0.02548370361328125
8.858667904100825,0.9106960656039396,0.9013403135072371,0.920051817700642,0.9810807704925537,0.027088403701782227
12.742749857031335,0.920469082475924,0.9125815441990295,0.9283566207528189,0.7378369331359863,0.025577497482299805
18.329807108324356,0.9290844622044672,0.9225077004035385,0.9356612240053961,0.9574944019317627,0.027009296417236327
26.366508987303583,0.9368622030987609,0.9307589294651615,0.9429654767323601,0.8992721557617187,0.026120376586914063
37.926901907322495,0.94399086884059,0.9384123583969434,0.9495693792842367,1.6648018836975098,0.027611207962036134
54.55594781168517,0.9492345320634893,0.943195831915277,0.9552732322117012,1.0275380611419678,0.02554802894592285
78.47599703514611,0.9535372031981779,0.948098922658491,0.9589754837378649,1.6777097225189208,0.0260373592376709
112.88378916846884,0.9570513287610936,0.9519251723832213,0.962177485138966,1.9495473861694337,0.02610955238342285
162.3776739188721,0.9606364181202277,0.955392999425151,0.9658798368153045,2.6955403327941894,0.02658247947692871
233.57214690901213,0.9630218353152505,0.9582628833399589,0.9677807872905422,2.159853458404541,0.024562644958496093
335.9818286283781,0.9646788980816847,0.9601762584475644,0.9691815377158048,3.1232503414154054,0.029465961456298827
483.2930238571752,0.9664554494014863,0.9623285105117301,0.9705823882912428,5.435002613067627,0.02808489799499512
695.1927961775606,0.9683419987670673,0.9646008087926168,0.9720831887415178,4.533893775939942,0.02767605781555176
1000.0,0.9693012757795024,0.9653185121418991,0.973284039417106,5.419352245330811,0.02595820426940918
