C,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1.0,0.9315895344889679,0.9207139425208133,0.9424651264571224,1.0552443981170654,0.023264455795288085
50.0,0.9655151617180984,0.9624489857202916,0.968581337715905,16.39182081222534,0.01871829032897949
100.0,0.9671322082796566,0.9644824785432581,0.9697819380160551,21.008290815353394,0.023956727981567384
500.0,0.9695505225206876,0.9659174562499822,0.9731835887913928,70.16940488815308,0.01815032958984375
1000.0,0.9693601452837324,0.9660370019762224,0.9726832885912426,71.49344253540039,0.01833310127258301
5000.0,0.966036047908639,0.9626905081265354,0.9693815876907422,68.97415680885315,0.01770496368408203
10000.0,0.9638104857148437,0.955636881286518,0.9719840901431697,58.302526521682736,0.017251014709472656
