C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1000.0,1.0,0.9711563174924811,0.9684283454928687,0.9738842894920934,6.8012778759002686,0.6691563606262207
1000.0,100.0,0.9773601715380866,0.9733316507320031,0.98138869234417,7.439067649841308,0.4549855709075928
1000.0,500.0,0.9810323921281748,0.9784746909113788,0.9835900933449707,7.966131162643433,0.8407781600952149
1000.0,1000.0,0.9799086603921167,0.9800294288402635,0.97978789194397,17.002437686920167,1.4165910243988038
1000.0,1500.0,0.978332024646471,0.9827799100261114,0.9738841392668306,33.07951626777649,1.8523239135742187
1000.0,5000.0,0.9436431977660134,0.9819422319587481,0.9053441635732782,88.84105982780457,4.2822729587554935
