C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1000.0,1.0,0.9727170016678279,0.9685479627177491,0.9768860406179065,23.84963517189026,3.7713944911956787
1000.0,100.0,0.983948367296031,0.9811043393954648,0.9867923951965973,18.344584894180297,2.6118103504180907
1000.0,500.0,0.9873201445885387,0.9862470935802801,0.9883931955967974,21.07701644897461,3.8452990531921385
1000.0,1000.0,0.9878180447884329,0.9874431943304438,0.9881928952464222,31.645350790023805,5.521444606781006
1000.0,1500.0,0.9879854265390501,0.9888784580317284,0.9870923950463719,38.48007822036743,6.829918670654297
1000.0,5000.0,0.9696012342638438,0.9904328384674124,0.9487696300602753,278.1206681251526,18.684594249725343
