C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
1000.0,1.0,0.9748131307490485,0.9709395207303156,0.9786867407677813,32.64064126014709,6.3571457862854
1000.0,100.0,0.9827915582686508,0.979190821290579,0.9863922952467223,26.877429246902466,4.819363927841186
1000.0,500.0,0.9870930400498891,0.9846922841527554,0.9894937959470227,28.961911106109618,6.099667549133301
1000.0,1000.0,0.988398902926359,0.9872039598806831,0.9895938459720351,39.233875799179074,8.193231868743897
1000.0,1500.0,0.9888552294931479,0.9891172634896485,0.9885931954966471,48.84714074134827,9.212759494781494
1000.0,5000.0,0.9767056337022296,0.9904329814646926,0.9629782859397669,383.809893655777,24.641511249542237
